url_path,views_total,views_unique
/open-feature/spec,231,194
/open-feature/spec/tree/main/specification,20,18
/open-feature/spec/commits/main,16,5
/open-feature/spec/pull/305,13,5
/open-feature/spec/issues,11,10
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,7,7
/open-feature/spec/blob/main/specification/sections/02-providers.md,7,7
/open-feature/spec/pull/306/files,7,6
/open-feature/spec/pull/306,7,3
/open-feature/spec/blob/main/specification/appendix-a-included-utilities.md,6,2
