url_path,views_total,views_unique
/open-feature/spec,196,159
/open-feature/spec/tree/main/specification,17,14
/open-feature/spec/issues/359,17,9
/open-feature/spec/issues,11,8
/open-feature/spec/blob/main/specification/types.md,7,6
/open-feature/spec/pulls,6,5
/open-feature/spec/blob/main/specification/appendix-d-observability.md,6,3
/open-feature/spec/blob/v0.5.2/specification/sections/03-evaluation-context.md,6,2
/open-feature/spec/pull/358,6,2
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,5,4
