url_path,views_total,views_unique
/open-feature/spec,215,188
/open-feature/spec/tree/main/specification,63,23
/open-feature/spec/tree/main/tools,19,7
/open-feature/spec/blob/main/specification/types.md,17,6
/open-feature/spec/tree/main/specification/sections,16,4
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,10,5
/open-feature/spec/blob/main/specification/glossary.md,10,4
/open-feature/spec/blob/main/specification/sections/04-hooks.md,9,2
/open-feature/spec/blob/main/specification/appendix-b-gherkin-suites.md,8,3
/open-feature/spec/blob/main/specification/sections/02-providers.md,8,3
